date,district,rainfall_mm,rain_3day_mm,threshold_1day_mm,threshold_3day_mm,flood_intensity
2019-04-26,bhadrak,0.006363635713403875,0.0,35.0288770989958,85.62614401976752,0.0
2019-04-27,bhadrak,0.2088636268268932,0.0,35.0288770989958,85.62614401976752,0.0
2019-04-28,bhadrak,0.0,0.21522726254029706,35.0288770989958,85.62614401976752,0.0
2019-04-29,bhadrak,0.0,0.2088636268268932,35.0288770989958,85.62614401976752,0.0
2019-04-30,bhadrak,0.0,0.0,35.0288770989958,85.62614401976752,0.0
2019-05-01,bhadrak,0.3152272484519265,0.3152272484519265,35.0288770989958,85.62614401976752,0.0
2019-05-02,bhadrak,28.442499334161933,28.75772658261386,35.0288770989958,85.62614401976752,0.0
2019-05-03,bhadrak,45.82477084073153,74.58249742334539,35.0288770989958,85.62614401976752,0.30819982356914394
2019-05-04,bhadrak,10.477954517711293,84.74522469260475,35.0288770989958,85.62614401976752,0.0
2019-05-05,bhadrak,3.9884088689630683,60.29113422740589,35.0288770989958,85.62614401976752,0.0
2019-04-26,bhagalpur,0.7172916730244955,0.0,32.07353177270463,78.4019665555002,0.0
2019-04-27,bhagalpur,0.0,0.0,32.07353177270463,78.4019665555002,0.0
2019-04-28,bhagalpur,0.0,0.7172916730244955,32.07353177270463,78.4019665555002,0.0
2019-04-29,bhagalpur,0.030625000596046448,0.030625000596046448,32.07353177270463,78.4019665555002,0.0
2019-04-30,bhagalpur,0.0,0.030625000596046448,32.07353177270463,78.4019665555002,0.0
2019-05-01,bhagalpur,0.7054166793823242,0.7360416799783707,32.07353177270463,78.4019665555002,0.0
2019-05-02,bhagalpur,2.117708206176758,2.823124885559082,32.07353177270463,78.4019665555002,0.0
2019-05-03,bhagalpur,32.16937510172526,34.99249998728434,32.07353177270463,78.4019665555002,0.002988237456973684
2019-05-04,bhagalpur,1.4491666158040364,35.736249923706055,32.07353177270463,78.4019665555002,0.0
2019-05-05,bhagalpur,0.0,33.6185417175293,32.07353177270463,78.4019665555002,0.0
2019-04-26,bhandara,0.0,0.0,42.99153889671525,105.09042841419284,0.0
2019-04-27,bhandara,0.00024999999441206456,0.0,42.99153889671525,105.09042841419284,0.0
2019-04-28,bhandara,0.0,0.00024999999441206456,42.99153889671525,105.09042841419284,0.0
2019-04-29,bhandara,0.05174999237060547,0.05199999236501754,42.99153889671525,105.09042841419284,0.0
2019-04-30,bhandara,0.0,0.05174999237060547,42.99153889671525,105.09042841419284,0.0
2019-05-01,bhandara,0.0009999999776482583,0.05274999234825373,42.99153889671525,105.09042841419284,0.0
2019-05-02,bhandara,0.45587501525878904,0.4568750152364373,42.99153889671525,105.09042841419284,0.0
2019-05-03,bhandara,0.07774999737739563,0.534625012613833,42.99153889671525,105.09042841419284,0.0
2019-05-04,bhandara,0.06725000143051148,0.6008750140666962,42.99153889671525,105.09042841419284,0.0
2019-05-05,bhandara,0.007250000536441803,0.1522499993443489,42.99153889671525,105.09042841419284,0.0
2019-04-26,bhojpur,0.0,0.0,37.437760680660624,91.51452610828152,0.0
2019-04-27,bhojpur,0.0,0.0,37.437760680660624,91.51452610828152,0.0
2019-04-28,bhojpur,0.0,0.0,37.437760680660624,91.51452610828152,0.0
2019-04-29,bhojpur,0.0,0.0,37.437760680660624,91.51452610828152,0.0
2019-04-30,bhojpur,0.0,0.0,37.437760680660624,91.51452610828152,0.0
2019-05-01,bhojpur,0.0,0.0,37.437760680660624,91.51452610828152,0.0
2019-05-02,bhojpur,0.10568180951205167,0.10568180951205167,37.437760680660624,91.51452610828152,0.0
2019-05-03,bhojpur,3.323636141690341,3.4293179512023926,37.437760680660624,91.51452610828152,0.0
2019-05-04,bhojpur,0.0,3.4293179512023926,37.437760680660624,91.51452610828152,0.0
2019-05-05,bhojpur,0.0,3.323636141690341,37.437760680660624,91.51452610828152,0.0
2019-04-26,bhopal,0.0,0.0,44.404131035329605,108.54343141969458,0.0
2019-04-27,bhopal,0.007999999523162842,0.0,44.404131035329605,108.54343141969458,0.0
2019-04-28,bhopal,0.0,0.007999999523162842,44.404131035329605,108.54343141969458,0.0
2019-04-29,bhopal,0.0,0.007999999523162842,44.404131035329605,108.54343141969458,0.0
2019-04-30,bhopal,0.0,0.0,44.404131035329605,108.54343141969458,0.0
2019-05-01,bhopal,0.0,0.0,44.404131035329605,108.54343141969458,0.0
2019-05-02,bhopal,0.0,0.0,44.404131035329605,108.54343141969458,0.0
2019-05-03,bhopal,0.2721999740600586,0.2721999740600586,44.404131035329605,108.54343141969458,0.0
2019-05-04,bhopal,0.6436000061035156,0.9157999801635742,44.404131035329605,108.54343141969458,0.0
2019-05-05,bhopal,0.008999999761581421,0.9247999799251556,44.404131035329605,108.54343141969458,0.0
2019-04-26,bidar,0.01333333303531011,0.0,43.09862264576144,105.35218868963908,0.0
2019-04-27,bidar,0.009999999155600866,0.0,43.09862264576144,105.35218868963908,0.0
2019-04-28,bidar,0.05197916428248087,0.07531249647339185,43.09862264576144,105.35218868963908,0.0
2019-04-29,bidar,0.3719791571299235,0.43395832056800526,43.09862264576144,105.35218868963908,0.0
2019-04-30,bidar,0.052291661500930786,0.4762499829133352,43.09862264576144,105.35218868963908,0.0
2019-05-01,bidar,0.07822916905085246,0.5024999876817068,43.09862264576144,105.35218868963908,0.0
2019-05-02,bidar,0.017291666318972904,0.14781249687075615,43.09862264576144,105.35218868963908,0.0
2019-05-03,bidar,0.0,0.09552083536982536,43.09862264576144,105.35218868963908,0.0
2019-05-04,bidar,0.0,0.017291666318972904,43.09862264576144,105.35218868963908,0.0
2019-05-05,bidar,0.0011458332495143015,0.0011458332495143015,43.09862264576144,105.35218868963908,0.0
2019-04-26,bijapur,0.043552627688960024,0.0,42.1128025742016,102.9424062924928,0.0
2019-04-27,bijapur,0.0,0.0,42.1128025742016,102.9424062924928,0.0
2019-04-28,bijapur,0.0,0.043552627688960024,42.1128025742016,102.9424062924928,0.0
2019-04-29,bijapur,0.0019078946819430904,0.0019078946819430904,42.1128025742016,102.9424062924928,0.0
2019-04-30,bijapur,0.07427631553850676,0.07618421022044986,42.1128025742016,102.9424062924928,0.0
2019-05-01,bijapur,1.3163158015200966,1.3925000117405464,42.1128025742016,102.9424062924928,0.0
2019-05-02,bijapur,0.8148684250681024,2.2054605421267057,42.1128025742016,102.9424062924928,0.0
2019-05-03,bijapur,2.276579003585012,4.407763230173211,42.1128025742016,102.9424062924928,0.0
2019-05-04,bijapur,0.046578946866487204,3.1380263755196016,42.1128025742016,102.9424062924928,0.0
2019-05-05,bijapur,0.005131578759143227,2.3282895292106423,42.1128025742016,102.9424062924928,0.0
2019-04-26,bilaspur,0.0,0.0,43.702747971682896,106.82893948633595,0.0
2019-04-26,bilaspur,0.0,0.0,43.702747971682896,106.82893948633595,0.0
